# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-60052
# Timestamp: Thu, 28-Mar-2019 18:45:39
Gene ID	Gene Name	'small cell lung carcinoma' vs 'normal' .foldChange	'small cell lung carcinoma' vs 'normal'.pValue
ENSG00000249207	AC079921.1	-1.2	0.460719310693903
ENSG00000249210	GAPDHP38	0.9	0.585351661824916
ENSG00000249212	ATP1B1P1	0.1	0.920491368844675
ENSG00000249216	AC105389.2	-1.6	0.203921435239904
ENSG00000249219	AC108199.1	2.0	0.202231768648329
ENSG00000249222	ATP5MGL	2.0	0.138264689601239
ENSG00000249225	AC117460.1	1.4	0.426307594142256
ENSG00000249230	CDH12P2	2.0	0.175541553890957
ENSG00000249231	CASC16	1.8	0.182435013248969
ENSG00000249234	AC108063.1	-0.3	0.859208620628513
ENSG00000249237	AL359273.1	-0.2	0.921094549265174
ENSG00000249238	BCL9P1	-1.2	0.435122914946735
ENSG00000249240	AC069368.1	-0.5	0.778802504033526
ENSG00000249241	LINC02265	1.0	0.524200562323879
ENSG00000249242	TMEM150C	1.7	0.0018905297321071
ENSG00000249244	AC110373.1	0.1	0.902266031621324
ENSG00000249245	NCOA4P3	0.1	0.955329805044631
ENSG00000249247	MTCYBP17	-0.8	0.670127040595918
ENSG00000249249	AC010226.1	-0.3	0.840054539905609
ENSG00000249255	PGAM1P9	3.2	0.0122290611405935
ENSG00000249258	AC079193.2	0.9	0.453782453322213
ENSG00000249259	AC027613.1	2.2	0.14212507937584
ENSG00000249261	AC109464.2	1.1	0.513042921021978
ENSG00000249264	EEF1A1P9	0.3	0.861419729361038
ENSG00000249265	AC113167.1	-0.4	0.856116047234133
ENSG00000249266	MTHFD2P6	1.7	0.307084253715854
ENSG00000249267	LINC00939	0.7	0.272962830409917
ENSG00000249270	KATNBL1P4	1.5	0.390451421668262
ENSG00000249271	HNRNPA1P44	3.0	0.0324654508887356
ENSG00000249274	PDLIM1P4	1.1	0.32476855683865
ENSG00000249275	AC093817.1	0.8	0.655193179002677
ENSG00000249276	AC104119.1	0.8	0.68497232375154
ENSG00000249279	LINC02057	0.4	0.786446896061579
ENSG00000249283	ACTR3BP4	0.4	0.85349191703287
ENSG00000249284	AC095050.2	-0.3	0.881924329456377
ENSG00000249285	AC114981.1	2.8	0.0478216029612764
ENSG00000249286	AMD1P3	3.3	0.00325662504332579
ENSG00000249289	AC010460.1	2.2	0.155340236886986
ENSG00000249290	AC010181.1	4.2	2.98643761183596E-4
ENSG00000249293	AC091868.2	1.5	0.193756797288407
ENSG00000249295	AC145146.1	-1.0	0.565277994400529
ENSG00000249302	FTH1P24	0.7	0.559750346040319
ENSG00000249304	AC104779.1	-1.0	0.464489542002388
ENSG00000249306	LINC01411	1.9	0.207712605419207
ENSG00000249307	LINC01088	0.5	0.621943145346541
ENSG00000249309	AC020703.1	-1.3	0.430640941560775
ENSG00000249310	APOBEC3B-AS1	0.6	0.694584278397182
ENSG00000249311	TERF1P3	-0.6	0.786795536547081
ENSG00000249318	AC010468.2	1.6	0.0865036982973011
ENSG00000249320	AC133963.2	0.2	0.944189593394001
ENSG00000249326	CTD-2194D22.4	1.9	0.246133505355782
ENSG00000249328	AC036214.1	0.9	0.474488589283499
ENSG00000249332	AC016651.1	1.3	0.459151497979025
ENSG00000249334	AC084048.1	1.2	0.471448589667663
ENSG00000249337	SNX18P25	1.0	0.450058452129248
ENSG00000249338	HMGB1P47	1.8	0.238071137409575
ENSG00000249341	AC124017.1	0.7	0.641736640939346
ENSG00000249345	LINC02405	-0.1	0.980847328223171
ENSG00000249346	LINC01016	0.5	0.694584278397182
ENSG00000249348	UGDH-AS1	0.8	0.131343396204423
ENSG00000249352	LINC02198	0.1	0.979215445263193
ENSG00000249353	NPM1P27	0.3	0.810790180647821
ENSG00000249359	AC093274.1	1.5	0.123687692477321
ENSG00000249360	AC034232.1	1.5	0.370269945346086
ENSG00000249363	AC011411.1	-0.3	0.846464503131587
ENSG00000249364	AC112206.2	0.1	0.952574660342181
ENSG00000249367	FABP5P12	1.8	0.264429747932119
ENSG00000249372	ATP6V1G1P6	1.2	0.414165434799654
ENSG00000249373	AC093879.2	2.0	0.098745851772839
ENSG00000249375	CASC11	1.4	0.316892474123552
ENSG00000249379	AL033397.2	0.8	0.469356766800837
ENSG00000249381	LINC00500	2.2	0.165083630933966
ENSG00000249383	LINC02071	0.9	0.224374663299435
ENSG00000249388	AC023794.2	2.0	0.225507780774096
ENSG00000249392	AC096588.1	1.2	0.426676828265291
ENSG00000249395	CASC9	0.7	0.372420620560573
ENSG00000249396	LINC02212	0.7	0.689826037785212
ENSG00000249400	HMGB3P17	0.1	0.978850240775216
ENSG00000249406	AC015909.1	2.3	0.12585243147171
ENSG00000249407	IL20RB-AS1	0.6	0.650264503183779
ENSG00000249409	AC025741.1	1.0	0.20070387864885
ENSG00000249411	AC022325.1	-1.8	0.202397078734569
ENSG00000249412	AC010285.1	-0.4	0.791824002153757
ENSG00000249413	AC116049.2	1.0	0.481130018012992
ENSG00000249417	AC117383.1	-0.2	0.917160021568635
ENSG00000249419	AC023136.1	0.3	0.894669267456324
ENSG00000249421	ADAMTS19-AS1	1.6	0.35082562908975
ENSG00000249428	ENSG00000249428	1.3	0.358301890756813
ENSG00000249429	AC016598.1	1.9	0.0290231883275254
ENSG00000249430	ENSG00000249430	3.0	3.34109099981352E-6
ENSG00000249437	NAIP	0.2	0.779987582359409
ENSG00000249439	HMGN1P14	1.4	0.376954387572176
ENSG00000249444	AC114324.2	-0.1	0.975966275287746
ENSG00000249448	MTCO1P24	-0.3	0.89527009593169
ENSG00000249453	AC092834.1	-0.3	0.884463806721272
ENSG00000249454	GZMAP1	0.6	0.786531198723807
ENSG00000249456	AL731577.2	-0.2	0.938081436732774
ENSG00000249459	ZNF286B	1.1	0.0871694175172902
ENSG00000249460	LINC02500	0.9	0.63565600966035
ENSG00000249463	AC096711.1	2.7	0.0330194276819876
ENSG00000249464	LINC01091	0.5	0.69461586414313
ENSG00000249465	RBMXP4	-0.9	0.643866690204427
ENSG00000249471	ZNF324B	1.0	0.0433326830785949
ENSG00000249476	AC008467.1	-0.2	0.786795536547081
ENSG00000249478	AC010307.3	2.5	0.00673235327384256
ENSG00000249481	SPATS1	1.6	0.328501194391353
ENSG00000249484	LINC01470	0.2	0.854164701183858
ENSG00000249485	RBBP4P1	0.7	0.518710003219966
ENSG00000249487	LINC01586	0.9	0.462647743579412
ENSG00000249489	GAPDHP70	0.1	0.952482638736439
ENSG00000249492	AC114956.3	-0.2	0.856448292726273
ENSG00000249493	ANKRD20A18P	2.7	0.0207119025653577
ENSG00000249494	AC008629.1	0.1	0.941353647848574
ENSG00000249497	LINC02075	1.3	0.431485100219129
ENSG00000249502	AC006160.1	-0.4	0.786446896061579
ENSG00000249503	HMGN1P16	2.5	0.090305904169044
ENSG00000249506	ZEB2P1	3.3	0.00976894925175761
ENSG00000249509	AC023886.1	1.5	0.258534353620486
ENSG00000249510	AP003478.1	0.9	0.643661692726604
ENSG00000249514	TMEM251P1	1.7	0.267632705349261
ENSG00000249515	LINC02113	1.0	0.584678593545152
ENSG00000249516	PRELID3BP6	1.7	0.249406413808556
ENSG00000249518	AC011352.2	-1.1	0.521741347459938
ENSG00000249526	AC008667.1	0.7	0.57750751329475
ENSG00000249532	AC106864.1	0.2	0.904962798360267
ENSG00000249534	LINC01258	1.4	0.416509634326856
ENSG00000249541	AC116359.1	0.1	0.966783648714139
ENSG00000249542	EEF1A1P21	-1.2	0.517028678996735
ENSG00000249550	LINC01234	0.4	0.817783415978503
ENSG00000249551	LINC02216	2.0	0.209765850938122
ENSG00000249557	HSPD1P15	-0.6	0.760389088922122
ENSG00000249558	RCC2P4	0.3	0.83634158188197
ENSG00000249565	SERBP1P5	2.1	0.0119658684627349
ENSG00000249568	AC104793.1	-0.3	0.881590321503389
ENSG00000249572	AC034231.1	1.1	0.399361421069609
ENSG00000249574	AC226118.1	1.9	0.0855239970624478
ENSG00000249580	MTATP6P22	0.7	0.717931359180084
ENSG00000249584	LINC02225	-0.3	0.845660448800031
ENSG00000249588	AC010280.3	1.6	0.310913689267147
ENSG00000249592	AC139887.2	0.5	0.385169903396512
ENSG00000249593	AC011405.1	0.3	0.683002132931646
ENSG00000249601	LINC01187	1.2	0.469372193262294
ENSG00000249602	AL589765.4	1.3	0.44053855112652
ENSG00000249604	AC096564.2	1.8	0.00119424480812771
ENSG00000249605	AC008652.1	2.6	0.0132217575113734
ENSG00000249607	AC108103.1	1.5	0.396210970680823
ENSG00000249609	AC080188.1	1.0	0.459268714171104
ENSG00000249613	LINC02173	0.4	0.832498167511562
ENSG00000249614	LINC02503	0.8	0.283764833322619
ENSG00000249616	CCNB3P1	0.7	0.611206433101019
ENSG00000249618	LINC02465	1.2	0.40212546078647
ENSG00000249621	AC113349.1	-0.4	0.774014930471616
ENSG00000249623	AC079858.1	0.8	0.66893034306579
ENSG00000249626	AC024560.2	1.3	0.0459141097193311
ENSG00000249628	LINC00942	0.1	0.972489848069661
ENSG00000249631	AC005699.1	-0.4	0.808761368678719
ENSG00000249635	AC109361.1	1.3	0.25550221635287
ENSG00000249637	AC008438.1	0.2	0.927829728695788
ENSG00000249641	HOXC13-AS	1.7	0.29984713168135
ENSG00000249642	AC097521.1	0.3	0.892539009008216
ENSG00000249646	OR7E94P	0.5	0.55705482916298
ENSG00000249647	C5orf66-AS2	3.6	0.00108748920568006
ENSG00000249649	MRPS33P2	-0.1	0.970226681124854
ENSG00000249650	AC106772.1	3.7	0.00198179529400077
ENSG00000249655	AC008434.1	3.4	0.00507505512218251
ENSG00000249661	TNRC18P1	-0.6	0.509047218527332
ENSG00000249662	LINC02218	2.5	0.0918784454220401
ENSG00000249667	LINC01259	-0.7	0.705141656832655
ENSG00000249668	KRT18P56	-1.5	0.379729622946334
ENSG00000249669	CARMN	-0.9	0.155495988390787
ENSG00000249673	NOP14-AS1	-0.1	0.842620390918088
ENSG00000249675	AC097487.1	2.4	0.105064203799858
ENSG00000249680	TUBA3GP	0.1	0.967884160091617
ENSG00000249684	AC106795.2	1.8	3.379044876585E-4
ENSG00000249685	AC079921.2	-1.6	0.234856074032076
ENSG00000249690	AC110813.1	0.7	0.315172562925599
ENSG00000249691	AC026117.1	1.4	0.223589017155752
ENSG00000249693	THEGL	2.3	0.0972238599482054
ENSG00000249695	AC026369.1	1.2	0.266706782438544
ENSG00000249698	MTCO3P9	1.7	0.246936648715435
ENSG00000249699	LINC02261	0.9	0.156737161291184
ENSG00000249700	SRD5A3-AS1	0.4	0.669524169863433
ENSG00000249706	AC105384.1	1.0	0.53988712265929
ENSG00000249709	ZNF564	0.4	0.496323590230079
ENSG00000249713	AC026725.1	-0.9	0.597241056372739
ENSG00000249715	FER1L5	1.1	0.117565926822988
ENSG00000249717	AC110760.2	-0.9	0.346446653391285
ENSG00000249721	AC112206.3	0.4	0.869527453310369
ENSG00000249722	AC025752.1	-0.6	0.781025317783565
ENSG00000249725	AC079942.1	-0.6	0.779112783107052
ENSG00000249729	AC093755.1	0.1	0.958975550315078
ENSG00000249730	OR10J4	1.3	0.471601235333772
ENSG00000249731	AC126768.3	0.7	0.174740433019852
ENSG00000249736	LINC02242	-0.3	0.832384761288602
ENSG00000249740	OSMR-AS1	-0.5	0.759953769546787
ENSG00000249743	AC116345.1	1.8	0.212602070236805
ENSG00000249744	AC010374.2	1.3	0.453087671467281
ENSG00000249745	HMGB1P28	-0.4	0.854306702219173
ENSG00000249746	AC099509.1	-0.6	0.751154073320917
ENSG00000249747	LINC02374	0.8	0.673300344448612
ENSG00000249751	ECSCR	-2.5	0.0380628164153047
ENSG00000249755	AC083829.1	1.4	0.407441287111688
ENSG00000249767	ENPP7P10	0.4	0.741034875694384
ENSG00000249770	MTND6P17	-0.2	0.944848654245063
ENSG00000249773	AC092647.5	1.5	0.304469311695306
ENSG00000249779	AC106800.2	-0.3	0.861950624659475
ENSG00000249781	LINC02112	-0.3	0.878294041835667
ENSG00000249784	SCARNA22	2.0	0.136746344555425
ENSG00000249786	EAF1-AS1	0.7	0.616369283379347
ENSG00000249787	AC113385.1	0.8	0.481004749857318
ENSG00000249790	AC092490.1	0.1	0.93566686677711
ENSG00000249797	LINC02147	0.2	0.924722118865245
ENSG00000249798	HSD3BP3	-0.9	0.621145054029912
ENSG00000249799	SNRPCP13	2.6	0.0236701483032971
ENSG00000249803	AC112178.1	1.0	0.327418279057006
ENSG00000249806	AC139720.1	1.2	0.497682038844072
ENSG00000249807	AC034229.1	0.9	0.303834970858382
ENSG00000249815	AC004704.1	1.5	0.377841651406486
ENSG00000249816	LINC00964	0.3	0.851375606076116
ENSG00000249818	AC097375.2	1.8	0.292458288818703
ENSG00000249825	CTD-2201I18.1	1.0	0.433060878764437
ENSG00000249829	AC016559.1	2.2	0.105408929875501
ENSG00000249830	LINC02162	1.3	0.472455524280544
ENSG00000249831	AC093725.1	1.2	0.486366418836911
ENSG00000249834	PGBD4P3	-0.8	0.638028319485091
ENSG00000249835	VCAN-AS1	-0.3	0.840495601756577
ENSG00000249839	AC011330.1	2.4	0.107152482331739
ENSG00000249840	GAPDHP76	-0.8	0.502141204449116
ENSG00000249842	AC010486.3	1.2	0.507638684805165
ENSG00000249844	OR7E43P	0.8	0.679051285353511
ENSG00000249846	LINC02021	0.3	0.676247836032624
ENSG00000249850	KRT18P31	0.6	0.339030525353906
ENSG00000249852	AC145676.1	0.9	0.313877618450412
ENSG00000249853	HS3ST5	0.5	0.6719191490612
ENSG00000249854	CDH18-AS1	1.9	0.249193319381078
ENSG00000249855	EEF1A1P19	1.6	0.0496226047025375
ENSG00000249856	AC116337.3	0.6	0.78797721477398
ENSG00000249857	AC027338.2	1.8	0.236416724355544
ENSG00000249859	PVT1	0.5	0.578193364031416
ENSG00000249860	MTRNR2L5	-0.7	0.727549034575902
ENSG00000249863	AC021106.1	0.4	0.795598616473358
ENSG00000249865	AC027343.2	0.6	0.760361437058958
ENSG00000249866	OR7E83P	1.3	0.423351571430268
ENSG00000249867	AC090833.1	1.8	0.228484168575968
ENSG00000249870	AC005920.2	-0.3	0.824784983293369
ENSG00000249876	AC010285.2	1.3	0.310414228771105
ENSG00000249877	AC105924.1	2.3	0.123894084950851
ENSG00000249881	AC008696.2	-0.6	0.756360014780334
ENSG00000249884	RNF103-CHMP3	-0.9	0.555445970270967
ENSG00000249889	ALG1L11P	3.0	0.0260917354381599
ENSG00000249893	MTND6P16	1.8	0.207460316410066
ENSG00000249894	AC024581.1	0.3	0.810693572522925
ENSG00000249896	LINC02495	3.6	1.92745224830286E-4
ENSG00000249898	MCPH1-AS1	1.5	0.0258545426556321
ENSG00000249901	AC121161.2	1.0	0.615537254654543
ENSG00000249906	AC006487.1	0.5	0.820428486807241
ENSG00000249910	TRIM51CP	-0.4	0.861450121559294
ENSG00000249912	TRBV26	2.0	0.204475024324152
ENSG00000249915	PDCD6	0.7	0.0121974573705236
ENSG00000249916	AC119150.1	0.9	0.487347066217739
ENSG00000249919	FABP5P6	-0.2	0.938725097029248
ENSG00000249920	HNRNPA1P55	1.6	0.361301204377173
ENSG00000249921	AC034207.1	1.5	0.288079262543276
ENSG00000249930	AC007016.1	0.1	0.931517328534271
ENSG00000249931	GOLGA8K	0.6	0.622641684696412
ENSG00000249937	LINC02223	0.6	0.771129456164914
ENSG00000249942	AC239584.1	2.0	0.218208203777257
ENSG00000249945	AC131094.1	1.2	0.506363585162512
ENSG00000249947	XBP1P1	0.5	0.715900820008756
ENSG00000249948	GBA3	0.8	0.654460153475042
ENSG00000249958	CCT7P2	0.3	0.900149328430457
ENSG00000249959	AC024587.2	0.7	0.706473345771559
ENSG00000249961	TERB1	0.7	0.322020343789399
ENSG00000249963	EEF1A1P20	1.8	0.281087995536557
ENSG00000249966	AC025183.2	1.9	0.228968420114593
ENSG00000249978	TRGV7	-1.0	0.604701819545935
ENSG00000249984	AC026780.2	0.8	0.705249614791144
ENSG00000249986	YWHAQP6	0.2	0.878059984947196
ENSG00000249988	AC092546.1	-0.5	0.805229596329919
ENSG00000249992	TMEM158	1.9	0.0715484241296759
ENSG00000249993	BFSP2-AS1	2.6	0.0776935622628883
ENSG00000249994	AC025187.1	0.8	0.682415869765932
ENSG00000249995	ECM1P2	2.4	0.113366632274254
ENSG00000249997	MTCO3P7	-1.6	0.341097858087281
ENSG00000250001	AC027335.1	0.1	0.965651769369025
ENSG00000250006	AC008638.2	2.4	0.111742592262478
ENSG00000250007	AC087457.1	1.6	0.230877407921973
ENSG00000250012	AC079848.1	0.9	0.556977771077454
ENSG00000250015	AC018752.1	0.5	0.713183702825239
ENSG00000250016	SNX18P23	-0.4	0.848100213766096
ENSG00000250017	AC117529.1	1.6	0.0929976205100423
ENSG00000250020	AC113430.1	3.3	0.0102609672408994
ENSG00000250026	TMPRSS11BNL	1.4	0.325362915036657
ENSG00000250027	AC022272.1	1.1	0.29152060993524
ENSG00000250031	AC009927.1	0.4	0.556584803713757
ENSG00000250033	SLC7A11-AS1	0.4	0.744521408975814
ENSG00000250037	AC091965.2	1.8	0.27697621346299
ENSG00000250038	AC109588.1	-0.3	0.875597867878873
ENSG00000250039	AC096719.1	2.5	0.0745607155833019
ENSG00000250040	RAF1P1	0.7	0.729501843347235
ENSG00000250041	AC069360.1	0.4	0.826621550929644
ENSG00000250042	LINC02514	-0.9	0.640734385773947
ENSG00000250043	AC106895.1	0.6	0.729413291170062
ENSG00000250045	CBX3P3	-0.2	0.890211751202737
ENSG00000250048	LINC00603	2.0	0.223595320742401
ENSG00000250049	AC114316.2	-0.4	0.83342333925465
ENSG00000250050	MTND4P9	0.3	0.827025788881344
ENSG00000250056	LINC01018	1.2	0.113484124613687
ENSG00000250057	AC114781.2	-0.9	0.526416824140625
ENSG00000250060	AC122710.1	1.7	0.294997880618077
ENSG00000250061	ENSG00000250061	-0.4	0.842277206116656
ENSG00000250062	AC104827.1	1.2	0.278026695400494
ENSG00000250067	YJEFN3	-0.2	0.800963436949494
ENSG00000250068	AL445187.1	-0.2	0.837246641444486
ENSG00000250069	AC011379.1	-0.4	0.602925393091192
ENSG00000250071	AC093214.1	2.0	0.220781258939696
ENSG00000250073	AP000866.2	-1.8	0.0366681249797467
ENSG00000250075	AC104806.2	0.7	0.576533443481908
ENSG00000250079	AC093300.1	2.3	0.130246005587644
ENSG00000250081	AC025176.1	2.5	0.084423392009508
ENSG00000250091	DNAH10OS	0.1	0.904030125020082
ENSG00000250092	AC096576.3	1.2	0.48311009298211
ENSG00000250095	NREP-AS1	-0.6	0.781960336016178
ENSG00000250098	AC007370.1	0.1	0.947433258258427
ENSG00000250101	AC106795.3	2.6	0.0237909171247862
ENSG00000250102	LINC02377	-0.4	0.860685595834562
ENSG00000250103	PANCR	1.9	0.244699254137493
ENSG00000250106	ANKRD33B-AS1	-0.9	0.586820021200544
ENSG00000250107	CACNA1G-AS1	1.7	0.272069242144869
ENSG00000250116	AC018682.1	-1.3	0.0716516567222369
ENSG00000250120	PCDHA10	1.6	0.00590237238069725
ENSG00000250122	AC122694.1	0.9	0.520323997185513
ENSG00000250125	LINC02232	0.5	0.81293834275141
ENSG00000250126	AC116563.1	0.1	0.973917555736787
ENSG00000250127	LINC02108	1.0	0.0978912935763816
ENSG00000250129	AC116424.1	0.5	0.707288596078089
ENSG00000250130	AC090519.1	0.1	0.943235158775918
ENSG00000250131	AC078881.1	-0.6	0.671806477184824
ENSG00000250132	AC004803.1	0.4	0.609027925909699
ENSG00000250133	HOXC-AS2	4.2	4.42991399259265E-4
ENSG00000250137	AC093607.1	0.2	0.936357681558121
ENSG00000250138	AC139495.3	0.5	0.382906255443983
ENSG00000250140	AC026801.1	-0.8	0.6184108089987
ENSG00000250148	KRT8P31	1.8	0.197151653456946
ENSG00000250151	ARPC4-TTLL3	-1.6	0.151355075793641
ENSG00000250156	LINC02060	0.1	0.937462756816181
ENSG00000250159	AC106791.1	1.9	0.100036399762752
ENSG00000250169	MTND5P13	-0.5	0.787125031103641
ENSG00000250170	RASA2-IT1	0.5	0.645563844781768
ENSG00000250173	AC122719.2	-0.7	0.721337722725765
ENSG00000250174	MYLK-AS2	0.6	0.682415869765932
ENSG00000250182	EEF1A1P13	-0.5	0.555445970270967
ENSG00000250183	AC097173.1	1.8	0.250815463486081
ENSG00000250189	AC097504.1	2.5	0.0361528165130222
ENSG00000250193	AC082650.1	-0.5	0.804808511343708
ENSG00000250195	AC109927.1	3.2	0.00350067344305895
ENSG00000250197	HMGN1P15	1.6	0.241260286015225
ENSG00000250198	LINC02199	1.6	0.212662166119883
ENSG00000250208	FZD10-DT	2.4	0.0083031717531464
ENSG00000250215	CIR1P2	0.6	0.727013061627181
ENSG00000250219	LTV1P1	0.5	0.778116821165193
ENSG00000250220	AC053527.1	0.8	0.54658267680548
ENSG00000250222	AC008443.5	0.7	0.729305348293211
ENSG00000250230	AP002754.1	1.8	0.161835776831806
ENSG00000250237	AC010273.2	-1.1	0.491108562195401
ENSG00000250241	AC105383.1	1.3	0.310491716623933
ENSG00000250243	AC110296.1	-0.2	0.932196971761289
ENSG00000250244	AC010307.4	1.9	0.132563618178411
ENSG00000250247	SEPHS2P1	0.8	0.683927443325731
ENSG00000250250	CTD-2350J17.1	-0.1	0.967039688297203
ENSG00000250251	PKD1P6	0.5	0.26550420754956
ENSG00000250260	AC113382.2	2.2	0.107113304170444
ENSG00000250267	AC021237.1	-0.1	0.896799686368759
ENSG00000250274	AC034199.1	-0.1	0.978183080431068
ENSG00000250280	AC026124.1	-0.8	0.451268280699589
ENSG00000250282	AC002401.2	-0.2	0.900029406764243
ENSG00000250284	AC109439.2	2.5	0.0641388855302138
ENSG00000250286	AC021491.2	-0.9	0.573199664949217
ENSG00000250290	NCAPGP1	-0.6	0.714395944660165
ENSG00000250292	AC093844.1	3.9	0.00158494700733763
ENSG00000250293	CRYZP2	0.9	0.630019451133158
ENSG00000250295	RDH10-AS1	1.0	0.144038880674912
ENSG00000250299	MRPS31P4	3.6	8.98668506769287E-5
ENSG00000250302	LINC01618	1.4	0.357676528440397
ENSG00000250303	AP002884.1	0.1	0.957552135227198
ENSG00000250305	TRMT9B	1.8	4.90718934359787E-4
ENSG00000250308	SALL4P1	0.9	0.657432740165288
ENSG00000250312	ZNF718	1.1	0.00435428035409494
ENSG00000250315	AC110760.3	0.5	0.792164443313717
ENSG00000250316	AC068880.1	0.8	0.664311920673115
ENSG00000250317	SMIM20	-0.7	0.427094659182431
ENSG00000250318	AC003072.1	0.4	0.786289178659408
ENSG00000250320	AC113383.1	0.2	0.923545429570165
ENSG00000250325	IGBP1P4	0.1	0.951163569090051
ENSG00000250326	AC104596.1	1.3	0.333918209711487
ENSG00000250327	RPSAP70	0.2	0.91097403372428
ENSG00000250328	MGC32805	0.1	0.901332009314396
ENSG00000250329	KDELC1P1	-1.3	0.258534353620486
ENSG00000250330	AC016559.2	1.7	0.166145066732005
ENSG00000250334	LINC00989	1.6	0.135353023057959
ENSG00000250337	PURPL	0.3	0.826111417429827
ENSG00000250343	STK32A-AS1	1.5	0.338602798236562
ENSG00000250345	AC104090.1	0.3	0.888826175729465
ENSG00000250348	AC113404.1	-0.3	0.87541704956435
ENSG00000250350	AC104819.2	0.8	0.63351818687564
ENSG00000250354	AC069272.1	-1.2	0.465626419539754
ENSG00000250358	LINC02200	-1.3	0.484691804521407
ENSG00000250360	AC008808.2	1.1	0.428133009869552
ENSG00000250361	GYPB	0.4	0.840865229701126
ENSG00000250362	AC008592.1	-0.4	0.835915489529019
ENSG00000250365	AL139353.2	0.9	0.223617564045866
ENSG00000250366	TUNAR	3.1	0.00109170152249809
ENSG00000250371	AC007370.2	-0.1	0.948026507772079
ENSG00000250374	TRIM75P	0.3	0.880827211798405
ENSG00000250383	AC008871.1	-1.4	0.314573058458868
ENSG00000250384	UBE2CP3	1.0	0.550452572571963
ENSG00000250387	LINC02197	1.0	0.324111059451451
ENSG00000250389	MTND6P2	0.2	0.917710654948943
ENSG00000250390	AP001790.1	-1.0	0.384133828604372
ENSG00000250391	AC092284.1	-0.7	0.722161506160853
ENSG00000250397	AP006623.1	0.2	0.813414140562139
ENSG00000250400	ENSG00000250400	1.3	0.462496472347525
ENSG00000250404	ENSG00000250404	0.6	0.351366230507382
ENSG00000250405	AC113367.3	1.8	0.285761222866335
ENSG00000250406	AC109811.1	1.0	0.547283648914893
ENSG00000250407	AC008728.1	2.2	0.135255443038428
ENSG00000250409	AC010608.1	3.6	0.00290698559556004
ENSG00000250410	AC112722.1	-0.4	0.769356322863743
ENSG00000250412	KLHL2P1	0.2	0.899577470689879
ENSG00000250415	AC022113.2	0.2	0.911759542266899
ENSG00000250416	SEC63P2	0.7	0.71270968327118
ENSG00000250420	AACSP1	0.1	0.95086858547209
ENSG00000250421	AC106798.1	-0.5	0.771091925811777
ENSG00000250422	AC117529.2	1.9	0.177368389344573
ENSG00000250423	KIAA1210	1.4	0.214232958938213
ENSG00000250425	OR7E35P	1.8	0.289786650519473
ENSG00000250427	LINC02148	0.5	0.79427782151036
ENSG00000250432	FAM242C	2.4	0.0527733367512971
ENSG00000250433	CLSTN2-AS1	3.2	5.47294219220504E-4
ENSG00000250436	LINC02499	1.3	0.410894313145232
ENSG00000250437	LINC02161	1.6	0.349037202309611
ENSG00000250441	AC109481.1	2.6	0.0557439129116059
ENSG00000250444	CCT5P1	2.9	0.0176222477072155
ENSG00000250447	LINC02105	2.3	0.115443500952135
ENSG00000250448	AC092335.1	3.1	0.00807144025581187
ENSG00000250451	HOXC-AS1	1.5	0.309583014822247
ENSG00000250456	LINC02260	-0.7	0.697556228829856
ENSG00000250462	LRRC37BP1	0.4	0.541891359342934
ENSG00000250467	AC105389.3	1.4	0.420941624813209
ENSG00000250472	TRIM36-IT1	1.4	0.276899443594156
ENSG00000250473	DUTP7	0.1	0.936761027170033
ENSG00000250474	WBP1LP2	0.5	0.803204574210606
ENSG00000250483	PPM1AP1	0.7	0.696321467553526
ENSG00000250485	EXOC7P1	0.6	0.757328230960541
ENSG00000250486	FAM218A	0.3	0.854306702219173
ENSG00000250488	LINC02233	-1.2	0.497058962786538
ENSG00000250490	LINC02145	0.5	0.678099328362441
ENSG00000250493	AP004147.1	0.9	0.292090374536087
ENSG00000250494	AC009646.1	-1.0	0.614482771597149
ENSG00000250496	ABT1P1	-0.2	0.936264787134084
ENSG00000250497	AC007126.1	1.1	0.0738705569985214
ENSG00000250500	AC017007.4	-0.2	0.929144719583424
ENSG00000250501	AC093766.1	0.7	0.564460052668037
ENSG00000250506	CDK3	0.6	0.620032007568392
ENSG00000250508	AP000808.1	1.0	0.273142515233273
ENSG00000250510	GPR162	0.1	0.913267402580288
ENSG00000250511	AC098798.1	0.2	0.938344214872818
ENSG00000250514	LINC02125	0.1	0.963723953228505
ENSG00000250517	LDHAL6CP	1.6	0.100703773661189
ENSG00000250519	AP002784.1	3.2	0.016071768416118
ENSG00000250522	AC004066.2	1.5	0.345246581176157
ENSG00000250526	CCT6P2	1.1	0.484667457172749
ENSG00000250536	ABHD17AP3	4.0	1.58886403607407E-4
ENSG00000250538	AC104407.1	1.7	0.297569922094661
ENSG00000250539	KRT8P33	0.1	0.932973931234352
ENSG00000250541	AC092436.4	-0.1	0.899179569336713
ENSG00000250543	AC110716.1	2.3	0.131181147118554
ENSG00000250544	LINC02059	-0.1	0.983553805556768
ENSG00000250546	AC079160.1	0.7	0.666932617587871
ENSG00000250547	AC079238.1	0.6	0.748338055933525
ENSG00000250548	LINC01303	-0.2	0.894725645083255
ENSG00000250551	MIR583HG	0.4	0.851459368682532
ENSG00000250556	CCDC34P1	0.4	0.832184535326187
